,Sujetos,lematizado,texto_crudo,coherencia_evolucion,coherencia_evolucion_normalizada
49,50.0,día acuerdo día creer 9 noche 10 noche hacer casa mamá comedor hacer saber acostado cama mirar tele recordar salir alerta celular notificación videito youtube creer título intento asesinato presidenta momento ahí mismo prender c5n canal ver teléfono poder creer decir zócalo recordar impresión leer entender decir buen ir mirar celular si poder ver tele mamá decir poner poner canal poner ahí ver él hora creer 10 papá volver 11 noche acuerdo vino seguir mirar tele siempre ir distinto canal ver información poner triste acuerdo poner yo triste impresionar bastante buen salir incertidumbre día siguiente poder ser feriado caos ver hacia dónde comunicado 12 noche mirar dormido mismo tiempo revisar celular ver si alguno mail director instituto saber hacer acuerdo momento decretar feriado si imaginar ser mismo noche acuerdo acuerdo alguno momento despertar noche madrugada abrir mail salir comunicado director instituto decir buen cerrado circunstancia creer 4 mañana día siguiente despertar 7 temprano tomar mate papá escuchar radio acontecimiento impresionado," Ese día, no me acuerdo de ese día, hasta creo que eran las 9 de la noche o 10 de la noche. Yo estaba haciendo algo en la casa de mi mamá, en el comedor, estaba haciendo algo, no sé qué era. Y ella ya estaba acostada en su cama mirando la tele. Y recuerdo que me salió una alerta en el celular, una notificación de un videito de YouTube, creo que con el título de intento de asesinato de la presidenta, y en ese momento ahí mismo prendí C5N, que era el canal, lo vi en el teléfono, y no podía creer lo que decía el zócalo. Recuerdo esta impresión de, lo leo pero no lo estoy entendiendo, y dije bueno, para qué lo voy a mirar en el celular si lo puedo ver en la tele, me fui con mi mamá y le digo poné, poné en este canal, poné, y ahí estuvimos viéndolo como por una hora. Creo que eran las 10, mi papá volvía a eso de las 11 de la noche, y me acuerdo que él vino y nosotras seguíamos mirando la tele. Siempre yendo por distintos canales para ver información, y nos pusimos muy tristes. Me acuerdo de ponerme muy triste, me impresionó bastante. Y bueno, entre todo eso salió la incertidumbre de que al día siguiente podía ser feriado o no, también como un caos para ver hacia dónde habían comunicados o no. Y estuve como hasta las 12 de la noche yo mirando, ella ya se había dormido. Y al mismo tiempo revisaba mi celular para ver si había algún mail del director del instituto para saber qué hacíamos o no. No me acuerdo en qué momento se decretó el feriado, si fue ese, sí, yo imagino que sí, que habrá sido esa misma noche, pero no me acuerdo. Y sí me acuerdo que en algún momento me desperté a la noche, en la madrugada. Abrí el mail y salió el comunicado del director del instituto diciendo que bueno, que estaba cerrado por las circunstancias, creo que eran las 4 de la mañana. Y al día siguiente me desperté como a las 7 también, temprano, y tomamos mate con mi papá escuchando la radio sobre el acontecimiento, pero sí, estábamos muy impresionados. Sí, eso es. 
","[0.60201383 0.57074974 0.58277185 0.582124   0.5814627  0.53830274
 0.59112629 0.58457959 0.59095374 0.59324137 0.63176699 0.6059619
 0.55582925 0.53135309 0.46443748]","[1.0000996517987335, 0.9481619692301735, 0.9681337847160304, 0.9670575410750687, 0.9659589443823955, 0.8942591617596283, 0.9820126547667988, 0.9711368940745365, 0.9817259958340848, 0.9855263473415282, 1.049527289435576, 1.0066584164307804, 0.9233751920709055, 0.8827140004746985, 0.771549993306038]"
50,51.0,intentar asesinato cristino mismo vez acuerdo momento siquiera acuerdo cuándo poder haber ser intuyo postpandemia solo saber pasar acuerdo conmocionar acuerdo si dar día facu así colegio creer seguro facu acuerdo si dar vuelta desconectar política general así interpelar verdad único acuerdo pasar pieza viejo noche ver decir un amigo poder," Intento de asesinato a Cristina. Sí, no, lo mismo que otra vez, esto no me acuerdo. Porque en su momento, o sea, ni siquiera me acuerdo cuándo fue esto. Puede haber sido, intuyo que fue post-pandemia. Pero solo sé qué pasó. Me acuerdo que todos se conmocionaron mucho. No me acuerdo si hasta dieron un día en la facu o algo así. En los colegios creo que seguro, pero en la facu no me acuerdo si dieron. Pero, de vuelta, yo estoy muy desconectado de la política en general, así que esto no me interpeló tanto, la verdad. Sí, no. Lo único que me acuerdo es que yo estaba pasando por la pieza de mi vieja la noche y de la nada, veo y digo, uy, amigo, se pudrió todo. Pero no mucho más. 
","[0.48748042 0.46407761 0.49622749 0.49323181 0.51975481 0.46541275
 0.48148165 0.52024843 0.42073196 0.44444077 0.24085841]","[0.8620356274668756, 0.8206512888766134, 0.8775034985538466, 0.8722061044039804, 0.9191080160728629, 0.8230122757776476, 0.8514277057533169, 0.9199809126072378, 0.7440010362756422, 0.7859264931601788, 0.4259217790634068]"
51,52.0,acuerdo llegado facu casa poner ver stream fondo política actualidad stream desarrollar total normalidad golpe caer noticia entonces conductor frenar buen frené prender pantalla medio hora menos mientras describir todo situación después día siguiente hablar mundo onda pasar ir pasar mucho primero sorpresa obvio desesperación impunidad acuerdo todo discusión trabajo trabajo colegio olivo todo discusión compañero día siguiente si pedir feriado si bien justificado feriado sensación dar discutir validez feriado ahora," Me acuerdo que había llegado de la facu a casa. Y me puse a ver un stream de fondo sobre política y actualidad. El stream se estaba desarrollando con total normalidad, hasta que de golpe, cae la noticia, entonces la conductora frenó todo y bueno, yo también frené todo, y me prendí a la pantalla durante media hora más o menos, mientras describían toda la situación. Y después al día siguiente, estaba hablando con todo el mundo de, qué onda, qué pasó, qué va a pasar. Pero sí, mucha, primero, sorpresa, obvio y desesperación, impunidad. 
 Me acuerdo que hubo toda esta discusión en el trabajo, trabajo en un colegio de Olivos. Toda la discusión entre los compañeros, los días siguientes sobre si era el pedo el feriado, si estaba bien justificado el feriado. Hay una sensación de que da discutir la validez de este feriado ahora.
","[0.60158989 0.53756053 0.61029724 0.57977506 0.58119867 0.56755534
 0.61664152]","[1.0841509471285253, 0.9687608911240346, 1.0998428292294444, 1.0448374976096004, 1.0474030547550683, 1.022815816845117, 1.111276133052744]"
52,53.0,,,,
53,54.0,buen acá recordar exactamente dónde enterar saber enterar ninguno noticiero estilo recordar si alguien contar ver raid celular creer recordar ver uno grabación cercano ver pistola cerca recordar incertidumbre ver si decir feriado rumor ir ser feriado creer hacer final saber bien cuánto tiempo después intentar enterar capaz uno poco hora instante pasar 20 minuto enterar creer pasar par hora solamente recordar cuándo enterar raid creer amigo raid creer enterar raid creer oír alguien," Bueno, de acá no recuerdo exactamente de dónde me había enterado. Sé que no me enteré por ningún noticiero, ni nada por el estilo. No recuerdo si alguien me lo había contado o lo vi por un raid en el celular. Creo que recuerdo que vi unas de las grabaciones más cercanas donde se veía la pistola muy cerca. Recuerdo también que estaba la incertidumbre a ver si decían el feriado, porque estaba el rumor que iba a ser el feriado, creo que lo hicieron al final. Pero sí, no sé bien cuánto tiempo después del intento me enteré, capaz que unas pocas horas pero no fue al instante, no fue que pasé ya los 20 minutos y ya estaba enterado, creo que pasaron un par de horas. Pero sí, no, solamente esto, que no recuerdo cuándo fue y que me enteré por raid creo o un amigo, no, no por raid, creo que me enteré por raid, no creo que haya oído eso de alguien.
",[0.5632969  0.50310623 0.51057792 0.66849838 0.59893292 0.4957267 ],"[0.9826770647521306, 0.877673834503247, 0.8907082792616903, 1.1662020828590822, 1.0448444529153316, 0.8648001780053597]"
54,55.0,buen recuerdo bronca dar solamente situación claramente dar bronca sino contexto encontrar operado justo pasar cristina acuerdo enterar twitter tirado cama televisión habitación cable entonces poder enterar yo cable enterar red social después llamar exnovia decir yo ver cristina saber caliente claro día acuerdo día hablar amiga peronista decir si mañana ir ir ir manifestar yo ir marchar poder cama faja todavía creer saber primero septiembre cosa así primero segundo septiembre todavía reposo creer sacar cosa movilidad igual poder dar ir marcha físicamente poder ir marcha persona militar encantar buen encantar dar bronca dar bronca mucho cosa milito situación así obviamente pensar marchar pensar manifestar yo poder dar mucho bronca además venir mal humorado día gustar tener hacer reposo feliz operado buen pasado tener hacer reposo tieso encerrado casa deprimente buen tema cristino además sentir momento tampoco saber si shock describir así tampoco shock poder aceptar pasado internalizado real significar creer realmente poder decir dar yo cuenta significar pasado tiempo después creer después salir hablar buen aclarar idea momento sentir bronca creer ahora sentir incluso bronca ahora analizar ahora contextualizar vivir entonces feo buen saber momento buen sumar postrado cama sensación impotencia feo acuerdo momento decir buen quizás medio global hacer saber semana anterior asesinado político importante último año japón exministro ministro pasar emperador después ministro hecho arma casero chabón hacer acto así bastante normal inseguridad menos tanto restricción cosa así chabón asesino escopeta casero pegar dos tiro segundo dar matar entonces decir buen quizás tema pasar globalmente gente directamente tirar magnicidio después dar cuenta si bien creer panorama global ayudar sentir gestar acá terminar suceder así buen acuerdo menos pensar momento día igual acuerdo hacer venir simplemente enterar ahí sentir siquiera acuerdo hacer resto día imposible acuerdo tiempo bloque buen hacer rutina acuerdo día día hacer," Bueno, este es como de los recuerdos el que más bronca me da, no solamente por la situación que claramente te da bronca, sino porque en el contexto en el que me encontraba yo, que me había operado justo cuando pasó lo de Cristina. Me acuerdo que me enteré por Twitter, porque yo estaba tirado en mi cama y en la televisión de mi habitación no tenía cable, entonces como que no hubiese podido enterarme por cable. Me enteré por redes sociales y después me llamó mi exnovia diciéndome viste lo de Cristina, que no sé qué. Pero yo estaba muy caliente porque claro, al otro día yo me acuerdo que ese día había hablado con una amiga que también es peronista y me dijo, no, si, mañana vamos a ir, vamos a manifestarnos, vamos a marchar. Yo no podía porque estaba en mi cama con una faja y todavía estaba en, creo que esto fue, no sé, primero de septiembre o una cosa así, primero o segundo de septiembre, y yo todavía estaba en reposo. Creo que me habían sacado algunas cosas, como que ya tenía un poco más de movilidad, pero era como que igual no puedo, no me da para ir a una marcha, físicamente no puedo ir a una marcha. Y a mí, yo soy una persona que milita y me encanta y bueno, me encanta y también me da bronca, me dan bronca muchas cosas y por eso milito. Pero que en una situación así, obviamente pensar en marchar, pensar en manifestarnos y no poder, es como que me da mucha bronca. Además yo venía muy mal humorado esos días porque no me gustaba tener que hacer reposo. Estaba feliz con que me había operado, bueno, ya había pasado, pero tener que hacer reposo, estar todo tieso, era como que no, o sea, es algo que estar encerrado en mi casa es algo muy deprimente para mí y es como que bueno, todo el tema de Cristina, pero además siento que en ese momento tampoco, como que no sé si fue un estado de shock, no lo describiría así porque tampoco fue un estado de shock, pero es como que no podía aceptar lo que había pasado. Como que no lo había internalizado, como que era algo real y lo que significaba. Y creo que realmente pude, digamos, darme cuenta de lo que significaba todo eso, lo había pasado un tiempo después. Creo que ella después salió a hablar y fue como, bueno, también como que me aclaró un poco las ideas, pero en ese momento, o sea, sí sentía bronca, pero creo que ahora siento incluso más bronca porque ahora lo analicé y ahora lo contextualicé a todo lo que estamos viviendo, entonces es como que, feo. Pero bueno, sí, sé que en ese momento ya era como, bueno, eso más sumado a que yo estaba postrado en cama y era como una sensación de impotencia muy fea. 
 Me acuerdo de que en ese momento dije, bueno, quizás es algo medio global porque hacía, no sé, semana anterior habían asesinado también a un, como el político más importante de los últimos años de Japón, que era el ex-ministro, sí, ministro, pasa que como que uno tiene emperador y después tienen un ministro, y lo habían hecho con un arma casera. O sea, el chabón estaba haciendo un acto así bastante normal, porque como no hay inseguridad, menos que no tenían, no tienen tantas restricciones con cosas así. El chabón, el asesino, fue con una escopeta casera y le pegó dos tiros y el segundo le dio y lo mató. Entonces digo, bueno, quizás es un tema que algo que está pasando globalmente como que la gente directamente se tira a los magnicidios. Pero después me di cuenta de que no, de que era algo que, si bien creo que también el panorama global ayudó, siento que era algo que se estaba gestando acá también, que se terminara sucediendo algo así y bueno. Pero es como que me acuerdo más o menos de lo que estuve pensando en ese momento, pero como eran todos mis días iguales no me acuerdo ni de qué hice, ni de qué venía, simplemente me enteré de eso ahí y de lo que sentí, pero como que ni siquiera me acuerdo de qué hice el resto del día, es imposible, o sea, me acuerdo de ese tiempo como todo un bloque de, bueno, de yo hacía esto, esta era mi rutina, pero no me acuerdo día por día qué hacía.
","[0.62713318 0.61281829 0.62858372 0.62495824 0.62071703 0.6216636
 0.62870751 0.59651071 0.60107284 0.59602125 0.55915642 0.57616159
 0.56616973 0.53514341 0.52675889 0.54504599 0.50751848 0.50543664
 0.71005726]","[1.0009915731150836, 0.9781430142345957, 1.0033068216594894, 0.9975200563821381, 0.9907505049482639, 0.992261351142829, 1.0035044075899289, 0.9521138487335238, 0.9593956473528966, 0.9513326043583503, 0.8924912224043701, 0.9196338356839443, 0.9036854488569538, 0.8541631304887402, 0.8407802656345199, 0.8699690285649703, 0.8100699095075624, 0.8067470099892698, 1.1333499008216554]"
55,56.0,buen día intentar asesinato cristino acuerdo noche enterar ver twitter creer primero enterar intentar después enterar tarde decretado feriado día siguiente acuerdo gana ir facultad poner feriado viernes creer entonces fin semana largo cómo enterar yo acuerdo intento enterar ver twitter después feriado enterar después mandar mamá whatsapp enterar acuerdo nadie familia enterar hacer cosa facultad acuerdo detalle acuerdo emoción sentir bronca felicidad obviamente buen pasar pasar ninguno dos lado pensar acuerdo noche bastante noche así enterar yo poner yo feliz feriado después incertidumbre pasar dormir hacer detalle feriado acuerdo viernes así ciudad mercede ir colectivo siempre feriado colectivo ir él acuerdo buen luján saber mercede lujar lujar mercede viaje re largo culpa feriado colectivo rápido," Bueno, de ese día del intento de asesinato a Cristina. Me acuerdo que era de noche. Y me enteré viendo Twitter. Creo que primero me enteré de que la habían intentado, y después me enteré más tarde que habían decretado feriado, al día siguiente. Y me acuerdo que estaba como, no tenía ganas de ir a la facultad y me pusieron a ese feriado y era como un viernes, creo, y entonces fue como un fin de semana largo. Y de cómo enterarme, me acuerdo del intento, me enteré viendo Twitter y después del feriado, me había enterado y después nos mandó mi mamá por WhatsApp y nos enteramos todos. Me acuerdo que nadie en mi familia se había enterado, estábamos todos como haciendo cosas en la facultad y eso me acuerdo. Un detalle más. Me acuerdo de emoción, no sentí ni bronca, ni felicidad, pero obviamente no está bueno que pase eso. No tiene que pasar de ninguno de los dos lados, eso pensaba. Me acuerdo que era de noche, ya bastante de noche así que fue enterarme, ponerme feliz por el feriado, después como incertidumbre por lo que pasó y ya está, me fui a dormir, no hice mucho más. 
Y detalle del feriado. Me acuerdo que era viernes, así que yo me fui para mi ciudad, que es Mercedes, que voy a un colectivo de siempre, pero como era feriado ese colectivo no estaba para irse. Y me acuerdo, bueno, fui hasta Luján, que no sé por qué el de Mercedes no estaba, pero para Luján sí. Fui de Luján a Mercedes, que fue un viaje re largo, por culpa del feriado que no fue el colectivo que es rápido.","[0.51563676 0.50455261 0.51604638 0.51727311 0.49525001 0.52118002
 0.46717356 0.54188216 0.5248334  0.51623898 0.51839752 0.47372812
 0.50304236 0.48738763]","[0.9005454582994673, 0.8811872839063638, 0.9012608467905417, 0.903403293468519, 0.8649405485427493, 0.910226604606672, 0.8159058091711455, 0.9463823260531323, 0.9166071249119436, 0.9015972156566205, 0.9053670395803565, 0.827353163134138, 0.8785496699270479, 0.8512091173583876]"
56,57.0,acuerdo evento suceder tardecita noche enterar aunque creer oscuro creer leer ver vídeo twitter acuerdo día particular resto día sino solamente evento saber hacer mientras ver acuerdo reacción sorpresa alarma sentir alarmado hacer quedar yo rato twitter ver pasado acuerdo resto día creer memoria mezclado día vinir después ir salir cosa tema saber si día particular acusación quién hacer cosa así creer día posterior acuerdo bien así," Me acuerdo que ese evento sucedió a la tardecita noche o cuando me enteré aunque sea, creo que ya era oscuro. Y creo que leí o lo vi en un vídeo en Twitter. No me acuerdo sobre el día en particular o sobre el resto del día, sino solamente del evento en sí. No sé qué estaba haciendo mientras lo vi. Sí me acuerdo que mi reacción fue un poco de sorpresa y como alarma. Me sentí alarmado y eso me hizo quedarme un rato más en Twitter, viendo qué había pasado, pero no me acuerdo el resto del día. Y creo que eso es todo.
 Tengo memorias, pero mezcladas, de los días que vinieron después, que iban saliendo cosas del tema. No sé si del día ese, en particular. Como acusaciones de quién lo hizo y cosas así, pero creo que esos fueron días posteriores. No me acuerdo bien. Así que no, eso es todo.
","[0.52757969 0.60204983 0.54268971 0.54664625 0.60715188 0.53780952
 0.52801726 0.47325625 0.48676199 0.4033042  0.59685707]","[0.8371489857684545, 0.9553161490608595, 0.8611251444038314, 0.8674032698679927, 0.9634119506150837, 0.8533813850846753, 0.8378433092338594, 0.7509500379306776, 0.7723805669084134, 0.6399520467369392, 0.9470764252682802]"
57,58.0,acuerdo día pasar acuerdo acuerdo cómo enterar leve recordar trabajo noticia creer confundir noticia muerte reina isabel mezclar dos cosa saber acuerdo después enterar cómo empezar ver pasar terrible acuerdo acuerdo después evento día pasar creer creer medio chiste saber principio parecer verdad fake new así jurar día día acuerdo jurar mezcla muerte reina tremendo re ir psicoanálisis buen perdón," De este no me acuerdo nada. El día en el que pasó, no me acuerdo de nada. No me acuerdo cómo me enteré. Tengo un leve recuerdo de que fue en el trabajo, por una noticia. Pero creo que me la estoy confundiendo con la noticia de la muerte de la reina Isabel. Se me están mezclando esas dos cosas pero, no sé. Me acuerdo de después de que me enteré, cómo empezar a ver qué estaba pasando y que fue terrible. Y nada no me acuerdo mucho, me acuerdo todo el después de ese evento, que el día en el que pasó eso. Un poco creo que también creía que era medio chiste, que no sé al principio me pareció que era, que no era verdad, era una fake news o algo así pero nada más, nada más, te juro del día. De ese día no me acuerdo nada, te juro que se me mezcla con la muerte de la reina. Tremendo. Re para ir a psicoanálisis esto. Pero bueno, no, perdón
","[0.48362271 0.49173989 0.4740782  0.488252   0.45577523 0.42807584
 0.50317303 0.48481419 0.40673984 0.33398972 0.32050632 0.36863744]","[0.8855274492313189, 0.9003902564764484, 0.8680511785858691, 0.8940038157209474, 0.8345378983273597, 0.7838194984964872, 0.9213246730214277, 0.8877090905675604, 0.7447526472332067, 0.6115450326892484, 0.5868565291201445, 0.6749860360442264]"
58,59.0,buen día tratar matar cristina terrible casa noche vivir joaco marino creer joaquín decir che tratar matar cristina decir decir boludo contar boludo serio así entonces empezar poner tele saber ser semana revuelo ir tribunal casa juncal suceder tema juicio ir ahí juncal creer dos vez parecer gravísimo ver escalada violencia general decir pasar tipo pasar democracia buen pasar armar mochilita decir buen llevar limón si tirar gas pimienta tapar yo cara saber saber poder pasar mismo tiempo ver whatsapp ir ser agrupación distinto cosa final hecho convocar preparar chico ahí casa decir buen ir ir buen simultáneo suceder obviamente grupo facultad whatsapp telegram explotar mensaje nefasto decir saber decir barbaridad ahí grupo departamento matemático administrador poner él 10 echar decir a ey lástima matar así ahí responder mensaje decir che gravísimo buen decretar feriado asueto acuerdo cómo llamar ahí segundo boludo decir ja ja mañana clase después cinco segundo después volver deprimir clase pasado gravísimo día siguiente marchar marcha gigante hacer bien ver tanto loco todo sociedad seguir mínimo coherencia casi consenso decir che mal tratar matar alguien buen ahora disputa buen hacer bien ir decir," Bueno, el día que la trataron de matar a Cristina, fue terrible. O sea, yo estaba en mi casa la noche, viviendo con Joaco y Marino. Creo que fue Joaquín que dijo, che, la trataron de matar a Cristina. Y nosotros diciendo, ¿qué decís boludo? ¿Pero qué me estás contando? No boludo, en serio. Y así, entonces empezamos a poner la tele, qué sé yo. Y yo, ya había sido una semana de mucho revuelo. Yo había estado yendo al tribunal, a la casa en Juncal, porque estaba sucediendo todo este tema del juicio. Y yo iba ahí a Juncal, fui creo que dos veces antes de esto. Porque me parecía gravísimo. Y veía como una escalada de violencia en general. Y decían, ¿qué está pasando? Tipo, ¿qué está pasando con la democracia? Con todo. Y bueno, cuando pasó eso ya armé mi mochilita. Y dije, bueno, me llevo un limón por si tiran gas pimienta. Algo para taparme la cara, no sé. Ya ni sabía lo que podía pasar. Y al mismo tiempo estaba viendo por WhatsApp que iba a ser mi agrupación. Distintas cosas. Y al final, de hecho, nos convocaron. Pero yo ya me estaba preparando. Y con los chicos ahí de la casa estábamos diciendo, bueno, hay que ir, hay que ir. Y bueno, en simultáneo estaba sucediendo que, obviamente, los grupos de la facultad de WhatsApp, de Telegram, estaban explotando de mensajes. Y había algunos muy nefastos diciendo, no sé, diciendo barbaridades. Ahí en el grupo del departamento de matemática, el administrador tuvo que ponerse la a 10 y echar a uno que dijo, ay, qué lástima que no la mató, o algo así. Yo estaba ahí también respondiendo a los mensajes, diciendo, che, es gravísimo esto. Y bueno, sí se decretó el feriado o el asueto, no me acuerdo cómo lo llamaron. Ahí tuvimos un segundo de boludo de decir, ja, ja, mañana no hay clases. Pero después, cinco segundos después, nos volvimos a deprimir porque no había clases. Por lo que había pasado, que era gravísimo. Y nada, al día siguiente fui a marchar y fue una marcha gigante. Y nada, como que me hizo bien ver que no estaba tan loca toda la sociedad. Como que seguía habiendo un mínimo de coherencia y que había casi que un consenso en decir, che, estás mal tratar de matar a alguien. O sea que, bueno, ahora también está en disputa. Pero bueno, me hizo bien ir, digamos. 
","[0.5154452  0.46399353 0.46797829 0.47678246 0.46479622 0.46800285
 0.4732966  0.45166643 0.47382354 0.46856248 0.46600664 0.47376367
 0.44353665 0.45596773 0.47175598 0.46488188 0.44703398 0.4858397
 0.48024195 0.50927755 0.52986327 0.49004589 0.50446228 0.52205627
 0.51573385 0.54384468 0.5057936  0.50205645 0.51753537 0.50828081
 0.49401044 0.56601802 0.52602004 0.58008029 0.48822793 0.40188134]","[0.8977777046409695, 0.8081616630572062, 0.815102114736994, 0.8304367941995741, 0.8095597418646794, 0.8151448960712773, 0.8243653043831746, 0.7866909047973555, 0.8252831041815893, 0.8161196349814575, 0.8116679947512281, 0.825178813490512, 0.7725308494931291, 0.7941827115634212, 0.8216819235999722, 0.8097089485119984, 0.7786223355096039, 0.8462122675739093, 0.836462370850197, 0.8870351962741087, 0.9228904160693427, 0.8535384139420525, 0.878648181544136, 0.9092925559017158, 0.8982804649245529, 0.9472425599521777, 0.8809670055881477, 0.8744578246612402, 0.9014182713317017, 0.885299123172771, 0.8604436773450271, 0.9858630092038967, 0.9161964475957883, 1.0103560056439949, 0.850371979267362, 0.6999776222649342]"
59,60.0,buen verdad recordar recordar momento parecer saber casa celular creer quizás recordar después tema conversación saber cena ejemplo obviamente leer él twitter después saber entender bien pasado entonces tampoco charlar ponelar buen si acuerdo obviamente suceso obviamente después si acuerdo post general ir dormir temprano acuerdo irme dormir llegar tipo mensaje trabajo preguntar si ir haber si trabajar día siguiente parecer declarado feriado estilo buen feriado obligatorio saber acuerdo dormir duda tipo levantar levantar acuerdo levanté temprano día haber pasar ahí aparte saber ir tener hacer levantar acuerdo si ver si ir tener trabajar ir pagar feriado igual ir tener trabajar creer ahí levanté si acuerdo mal mamá creer decir tipo che mirar feriado decir si igual trabajar si equivonar parecer decir ir subir avisar él final ser feriado parecer decidido madrugada cosa así saber día anterior dormir después creer verdad momento si acuerdo vivir minuto minuto sino después si charla gente familia verdad," Bueno de esto, la verdad, no lo recuerdo. O sea, no recuerdo nada en el momento porque me parece que no sé, no estaba en mi casa, no estaba con el celular. Creo que quizás mi recuerdo es más como del después, como de que sea tema de conversación, no sé, en la cena por ejemplo. Obviamente el leerlo en twitter después, pero no sé, como que no se entendía bien lo que había pasado, entonces tampoco había nada, tanto para charlar, ponele. Pero bueno si me acuerdo, obviamente, que fue todo un suceso obviamente y después si me acuerdo del post, o sea yo por lo general me voy a dormir muy temprano y me acuerdo que antes de irme a dormir me llega tipo un mensaje como del trabajo en donde preguntaban si iba a haber, si teníamos que trabajar el día siguiente, porque me parece que lo habían declarado feriado o algo por el estilo. Pero bueno son esos feriados que no son obligatorios no se sabía me acuerdo que me fui a dormir como con esa duda de tipo me tendría que levantar, no me tendría que levantar. Nada me acuerdo que me levanté muy temprano ese día, con todo lo que habia pasado ahí. Aparte sin saber qué es lo que iba a tener que hacer y cuando me levanto me acuerdo que si había visto, que nada, que si que íbamos a tener que trabajar, que nos lo iban a pagar como un feriado igual, pero como no, que íbamos a tener que trabajar. Y creo que ahí, ya me levanté. Y si no me acuerdo mal como que mi mamá, creo que me dijo tipo, che, mira que es feriado, y yo digo, si, ya se pero igual tengo que trabajar. Y si no me equivoco, me parece como que dijo yo iba a subir a avisarles que nada que al final había sido feriado porque me parece que como que habían decidido a la madrugada o una cosa así como que no se sabía mucho el día anterior cuando me fui a dormir. Después creo que la verdad que nada más. O sea, de momento si no me acuerdo porque, como que no lo viví muy en el minuto a minuto, sino que fue más como después. Y si la charla con la gente con la que estaba, con mi familia y eso pero la verdad que nada más. 
","[0.66151863 0.65031818 0.66288083 0.59329871 0.62740447 0.62467384
 0.58041235 0.64779432 0.66098446 0.65882869 0.70979305 0.6681197
 0.58567482]","[1.090536807895263, 1.0720724736190852, 1.0927824398708177, 0.9780738580436976, 1.0342984151251526, 1.029796866446474, 0.9568302368806931, 1.0679118024140906, 1.0896562061014932, 1.0861023499421345, 1.1701188969115373, 1.1014189047462453, 0.9655056160492146]"
60,61.0,recordar salir casa enterar bajar escalera hermano decir ver disparar cristina decir mostrar video momento parecer tanto grave decir país loco vivir casa después rato siguiente colectivo empezar tomar dimensión pasado ahí empezar tener miedo miedo decir espanto espanto divertido salvado increíble recordar evento," Recuerdo que estaba saliendo de mi casa cuando me enteré. Estaba por bajar la escalera, y mi hermano me dice, ¿viste que le dispararon a Cristina? Yo le digo, ¿qué? Y me mostró el video. Y en su momento no me pareció tan grave. Como que dije, qué país de locos en el que vivimos. Y me fui de mi casa y después, al rato siguiente en el colectivo empecé a tomar dimensión de lo que había pasado y ahí empecé a tener miedo. Miedo. Y a decir, qué espanto, qué espanto. Pero un poco divertido también. Por la salvada increíble. No recuerdo mucho más de ese evento. 
","[0.4343023  0.41192966 0.38577936 0.38531831 0.42909305 0.40139663
 0.35314322 0.36100905 0.38050191 0.4148789  0.46683946]","[0.7699943724275976, 0.7303289007444385, 0.6839658360616999, 0.6831484348769168, 0.7607586697914195, 0.7116544226285737, 0.6261037423671787, 0.6400494364207874, 0.6746092041741709, 0.7355577550043585, 0.827681000428538]"
61,62.0,,,,
